index,time,outdoor_temp,occupancy,step_kwh,cumulative_kwh,price,carbon,step_cost,cumulative_cost,step_co2_kg,cumulative_co2_kg,comfort_violations,heating_setpoint,cooling_setpoint,economizer,mean_zone_temp,max_abs_pmv,peak_co2,temp_SPACE1-1,temp_SPACE2-1,temp_SPACE3-1,temp_SPACE4-1,temp_SPACE5-1,pmv_SPACE1-1,pmv_SPACE2-1,pmv_SPACE3-1,pmv_SPACE4-1,pmv_SPACE5-1,co2_SPACE1-1,co2_SPACE2-1,co2_SPACE3-1,co2_SPACE4-1,co2_SPACE5-1,source,latency_s
39,2026-07-20T09:45:00,32.075,1.0,1.69275,8.3131,0.16,166.7,0.27084,1.3301,0.28219,1.4462,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
40,2026-07-20T09:00:00,32.2,1.0,1.69806,10.0112,0.16,173.5,0.27169,1.6018,0.29466,1.7408,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
41,2026-07-20T10:15:00,32.35,1.0,1.70147,11.7126,0.16,162.9,0.27223,1.874,0.27722,2.0181,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
42,2026-07-20T10:30:00,32.5,1.0,1.71757,13.4302,0.16,161.3,0.27481,2.1488,0.27704,2.2951,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
43,2026-07-20T10:45:00,32.65,1.0,1.72307,15.1533,0.16,159.8,0.27569,2.4245,0.27543,2.5705,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
44,2026-07-20T10:00:00,32.8,1.0,1.72218,16.8754,0.16,164.7,0.27555,2.7001,0.2837,2.8542,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
45,2026-07-20T11:15:00,32.925,1.0,1.71871,18.5941,0.16,157.5,0.27499,2.9751,0.27068,3.1249,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
46,2026-07-20T11:30:00,33.05,1.0,1.65262,20.2468,0.16,156.6,0.26442,3.2395,0.2588,3.3837,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
47,2026-07-20T11:45:00,33.175,1.0,1.637,21.8838,0.16,155.9,0.26192,3.5014,0.25521,3.6389,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
48,2026-07-20T11:00:00,33.3,1.0,1.61644,23.5002,0.16,158.6,0.25863,3.76,0.25633,3.8953,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
49,2026-07-20T12:15:00,33.3,0.6,1.60095,25.1012,0.16,155.1,0.25615,4.0162,0.24831,4.1436,0,21.5,23.5,0,23.5,0.625,630.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,630.0,630.0,630.0,630.0,630.0,baseline,
50,2026-07-20T12:30:00,33.3,0.6,1.44838,26.5496,0.16,155.0,0.23174,4.2479,0.2245,4.3681,0,21.5,23.5,0,23.5,0.625,630.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,630.0,630.0,630.0,630.0,630.0,baseline,
51,2026-07-20T12:45:00,33.3,0.6,1.41605,27.9656,0.16,155.1,0.22657,4.4745,0.21963,4.5877,0,21.5,23.5,0,23.5,0.625,630.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,630.0,630.0,630.0,630.0,630.0,baseline,
52,2026-07-20T12:00:00,33.3,0.6,1.3876,29.3532,0.16,155.4,0.22202,4.6965,0.21563,4.8033,0,21.5,23.5,0,23.5,0.625,630.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,630.0,630.0,630.0,630.0,630.0,baseline,
53,2026-07-20T13:15:00,33.3,1.0,1.37158,30.7248,0.16,155.9,0.21945,4.916,0.21383,5.0172,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
54,2026-07-20T13:30:00,33.3,1.0,1.48265,32.2074,0.16,156.6,0.23722,5.1532,0.23218,5.2493,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
55,2026-07-20T13:45:00,33.3,1.0,1.50431,33.7117,0.16,157.5,0.24069,5.3939,0.23691,5.4863,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
56,2026-07-20T13:00:00,33.3,1.0,1.52859,35.2403,0.16,155.4,0.24457,5.6385,0.23754,5.7238,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
57,2026-07-20T14:15:00,33.3,1.0,1.54632,36.7867,0.42,159.8,0.64946,6.2879,0.24717,5.971,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
58,2026-07-20T14:30:00,33.3,1.0,1.59717,38.3838,0.42,161.3,0.67081,6.9587,0.25762,6.2286,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
59,2026-07-20T14:45:00,33.3,1.0,1.6171,40.0009,0.42,162.9,0.67918,7.6379,0.26348,6.4921,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
60,2026-07-20T14:00:00,33.3,1.0,1.63945,41.6404,0.42,158.6,0.68857,8.3265,0.25997,6.752,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
61,2026-07-20T15:15:00,33.3,1.0,1.66238,43.3028,0.42,166.7,0.6982,9.0247,0.27713,7.0292,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
62,2026-07-20T15:30:00,33.3,1.0,1.64528,44.948,0.42,168.8,0.69102,9.7157,0.27778,7.3069,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
63,2026-07-20T15:45:00,33.3,1.0,1.66194,46.61,0.42,171.1,0.69802,10.4137,0.28437,7.5913,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
