index,time,outdoor_temp,occupancy,step_kwh,cumulative_kwh,price,carbon,step_cost,cumulative_cost,step_co2_kg,cumulative_co2_kg,comfort_violations,heating_setpoint,cooling_setpoint,economizer,light_level,plug_level,vent_level,mean_zone_temp,max_abs_pmv,peak_co2,step_kwh_hvac,step_kwh_lights,step_kwh_plugs,cumulative_kwh_hvac,cumulative_kwh_lights,cumulative_kwh_plugs,temp_SPACE1-1,temp_SPACE2-1,temp_SPACE3-1,temp_SPACE4-1,temp_SPACE5-1,pmv_SPACE1-1,pmv_SPACE2-1,pmv_SPACE3-1,pmv_SPACE4-1,pmv_SPACE5-1,co2_SPACE1-1,co2_SPACE2-1,co2_SPACE3-1,co2_SPACE4-1,co2_SPACE5-1,source,latency_s
24,2026-07-20T05:00:00,26.7,0.0,0.01219,0.3991,0.09,210.0,0.0011,0.0359,0.00256,0.0838,0,18.0,26.0,0,0.05,0.3,0.15,21.922,1.315,420.0,0.0,0.00469,0.0075,0.0,0.2016,0.1975,22.099,22.011,22.031,22.018,21.45,-1.092,-1.122,-1.115,-1.119,-1.315,420.0,420.0,420.0,420.0,420.0,held,
25,2026-07-20T06:15:00,27.25,0.0,0.01219,0.4113,0.09,206.7,0.0011,0.037,0.00252,0.0863,0,18.0,26.0,0,0.05,0.3,0.15,21.998,1.319,420.0,0.0,0.00469,0.0075,0.0,0.2063,0.205,22.093,22.177,22.262,22.02,21.439,-1.093,-1.065,-1.035,-1.119,-1.319,420.0,420.0,420.0,420.0,420.0,held,
26,2026-07-20T06:38:00,27.8,0.089,0.08563,0.4969,0.09,201.6,0.00771,0.0447,0.01726,0.1036,0,18.0,26.0,0,0.7,0.8,0.8,22.176,1.311,451.1,0.0,0.06563,0.02,0.0,0.2719,0.225,22.145,22.511,22.687,22.078,21.461,-1.076,-0.949,-0.889,-1.098,-1.311,451.1,451.1,451.1,451.1,451.1,fallback,60.0
27,2026-07-20T06:53:00,28.35,0.256,0.08563,0.5825,0.09,198.3,0.00771,0.0524,0.01698,0.1206,5,18.0,26.0,0,0.7,0.8,0.8,22.414,1.298,509.4,0.0,0.06563,0.02,0.0,0.3375,0.245,22.232,22.947,23.22,22.172,21.499,-1.046,-0.805,-0.716,-1.066,-1.298,509.4,509.4,509.4,509.4,509.4,held,
28,2026-07-20T06:08:00,28.9,0.0,0.08563,0.6681,0.09,208.2,0.00771,0.0601,0.01783,0.1384,0,18.0,26.0,0,0.7,0.8,0.8,22.658,1.285,420.0,0.0,0.06563,0.02,0.0,0.4031,0.265,22.333,23.411,23.732,22.279,21.537,-1.011,-0.654,-0.549,-1.029,-1.285,420.0,420.0,420.0,420.0,420.0,held,
29,2026-07-20T07:23:00,29.175,0.589,0.08563,0.7538,0.16,192.0,0.0137,0.0738,0.01644,0.1548,3,18.0,26.0,0,0.7,0.8,0.8,22.936,1.269,626.1,0.0,0.06563,0.02,0.0,0.4688,0.285,22.453,23.949,24.286,22.407,21.583,-0.969,-0.478,-0.368,-0.985,-1.269,626.1,626.1,626.1,626.1,626.1,held,
30,2026-07-20T07:38:00,29.45,0.756,0.11875,0.8725,0.16,188.9,0.019,0.0928,0.02243,0.1773,3,21.0,26.0,0,1.0,1.0,1.0,23.241,1.246,684.4,0.0,0.09375,0.025,0.0,0.5625,0.31,22.593,24.546,24.858,22.557,21.651,-0.921,-0.282,-0.18,-0.933,-1.246,684.4,684.4,684.4,684.4,684.4,fallback,60.0
31,2026-07-20T07:50:00,29.725,0.889,0.11875,0.9913,0.16,186.4,0.019,0.1118,0.02214,0.1994,3,21.0,26.0,0,1.0,1.0,1.0,23.536,1.223,731.1,0.0,0.09375,0.025,0.0,0.6563,0.335,22.73,25.145,25.38,22.709,21.718,-0.876,-0.085,-0.007,-0.882,-1.223,731.1,731.1,731.1,731.1,731.1,held,
32,2026-07-20T07:05:00,30.0,0.389,0.22268,1.2139,0.16,195.8,0.03563,0.1475,0.04359,0.243,3,21.0,26.0,0,1.0,1.0,1.0,23.863,1.191,556.1,0.10393,0.09375,0.025,0.1039,0.75,0.36,22.899,25.803,25.906,22.895,21.811,-0.821,0.133,0.167,-0.822,-1.191,556.1,556.1,556.1,556.1,556.1,held,
33,2026-07-20T08:15:00,30.425,1.0,0.37517,1.5891,0.16,181.5,0.06003,0.2075,0.06811,0.3111,3,21.0,26.0,0,1.0,1.0,1.0,24.011,1.159,770.0,0.25642,0.09375,0.025,0.3604,0.8438,0.385,23.07,25.999,26.0,23.084,21.904,-0.765,0.198,0.198,-0.76,-1.159,770.0,770.0,770.0,770.0,770.0,held,
34,2026-07-20T08:33:00,30.85,1.0,2.43547,4.0246,0.16,178.2,0.38968,0.5972,0.43403,0.7451,0,21.0,26.0,0,1.0,1.0,1.0,24.838,0.662,770.0,0.24797,1.6875,0.5,0.6083,2.5312,0.885,24.409,26.0,26.0,24.397,23.386,-0.327,0.198,0.198,-0.331,-0.662,770.0,770.0,770.0,770.0,770.0,fallback,60.0
35,2026-07-20T08:48:00,31.275,1.0,2.44533,6.4699,0.16,175.6,0.39125,0.9884,0.4293,1.1744,0,21.0,26.0,0,1.0,1.0,1.0,25.533,0.22,770.0,0.25783,1.6875,0.5,0.8662,4.2188,1.385,25.502,26.0,26.0,25.426,24.735,0.033,0.198,0.198,0.008,-0.22,770.0,770.0,770.0,770.0,770.0,held,
36,2026-07-20T08:05:00,31.7,1.0,2.70432,9.1742,0.16,183.5,0.43269,1.4211,0.49615,1.6706,0,21.0,26.0,0,1.0,1.0,1.0,25.822,0.198,770.0,0.51682,1.6875,0.5,1.383,5.9062,1.885,25.95,26.0,26.0,25.927,25.235,0.182,0.198,0.198,0.174,-0.055,770.0,770.0,770.0,770.0,770.0,held,
37,2026-07-20T09:23:00,31.825,1.0,2.79651,11.9707,0.16,169.9,0.44744,1.8685,0.47506,2.1456,0,21.0,26.0,0,1.0,1.0,1.0,25.917,0.198,770.0,0.60901,1.6875,0.5,1.992,7.5938,2.385,25.999,26.0,26.0,25.999,25.589,0.198,0.198,0.198,0.198,0.062,770.0,770.0,770.0,770.0,770.0,held,
38,2026-07-20T09:38:00,31.95,1.0,3.78464,15.7554,0.16,167.7,0.60554,2.4741,0.6346,2.7802,0,21.0,26.0,0,1.0,1.0,1.0,26.0,0.198,770.0,0.87839,1.78125,1.125,2.8704,9.375,3.51,26.0,26.0,26.0,26.0,25.999,0.198,0.198,0.198,0.198,0.198,770.0,770.0,770.0,770.0,770.0,fallback,60.0
39,2026-07-20T09:45:00,32.075,1.0,4.21844,19.9738,0.16,166.7,0.67495,3.149,0.70323,3.4835,0,21.0,26.0,0,1.0,1.0,1.0,26.0,0.198,770.0,1.31219,1.78125,1.125,4.1826,11.1562,4.635,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,770.0,770.0,770.0,770.0,770.0,held,
40,2026-07-20T09:00:00,32.2,1.0,4.2403,24.2141,0.16,173.5,0.67845,3.8275,0.73581,4.2193,0,21.0,26.0,0,1.0,1.0,1.0,26.0,0.198,770.0,1.33405,1.78125,1.125,5.5166,12.9375,5.76,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,770.0,770.0,770.0,770.0,770.0,held,
41,2026-07-20T10:15:00,32.35,1.0,4.29535,28.5095,0.16,162.9,0.68726,4.5147,0.69985,4.9191,0,21.0,26.0,0,1.0,1.0,1.0,26.0,0.198,770.0,1.3891,1.78125,1.125,6.9057,14.7188,6.885,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,770.0,770.0,770.0,770.0,770.0,held,
42,2026-07-20T10:30:00,32.5,1.0,4.4361,32.9456,0.16,161.3,0.70978,5.2245,0.71554,5.6347,0,21.0,26.0,0,1.0,1.0,1.0,26.0,0.198,770.0,1.4361,1.875,1.125,8.3418,16.5938,8.01,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,770.0,770.0,770.0,770.0,770.0,fallback,60.0
43,2026-07-20T10:45:00,32.65,1.0,4.4585,37.4041,0.16,159.8,0.71336,5.9379,0.71267,6.3474,0,21.0,26.0,0,1.0,1.0,1.0,26.0,0.198,770.0,1.4585,1.875,1.125,9.8003,18.4688,9.135,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,770.0,770.0,770.0,770.0,770.0,held,
44,2026-07-20T10:00:00,32.8,1.0,4.46825,41.8723,0.16,164.7,0.71492,6.6528,0.73608,7.0834,0,21.0,26.0,0,1.0,1.0,1.0,26.0,0.198,770.0,1.46825,1.875,1.125,11.2686,20.3438,10.26,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,770.0,770.0,770.0,770.0,770.0,held,
45,2026-07-20T11:15:00,32.925,1.0,4.47201,46.3443,0.16,157.5,0.71552,7.3683,0.7043,7.7877,0,21.0,26.0,0,1.0,1.0,1.0,26.0,0.198,770.0,1.47201,1.875,1.125,12.7406,22.2188,11.385,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,770.0,770.0,770.0,770.0,770.0,held,
46,2026-07-20T11:30:00,33.05,1.0,4.30793,50.6523,0.16,156.6,0.68927,8.0576,0.67461,8.4623,0,21.0,26.0,0,1.0,1.0,1.0,26.0,0.198,770.0,1.40168,1.78125,1.125,14.1423,24.0,12.51,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,770.0,770.0,770.0,770.0,770.0,fallback,60.0
47,2026-07-20T11:45:00,33.175,1.0,4.29932,54.9516,0.16,155.9,0.68789,8.7455,0.67027,9.1326,0,21.0,26.0,0,1.0,1.0,1.0,26.0,0.198,770.0,1.39307,1.78125,1.125,15.5353,25.7812,13.635,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,770.0,770.0,770.0,770.0,770.0,held,
48,2026-07-20T11:00:00,33.3,1.0,4.28152,59.2331,0.16,158.6,0.68504,9.4305,0.67894,9.8116,0,21.0,26.0,0,1.0,1.0,1.0,26.0,0.198,770.0,1.37527,1.78125,1.125,16.9106,27.5625,14.76,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,770.0,770.0,770.0,770.0,770.0,held,
49,2026-07-20T12:15:00,33.3,0.6,4.26873,63.5018,0.16,155.1,0.683,10.1135,0.66208,10.4736,0,21.0,26.0,0,1.0,1.0,1.0,26.0,0.198,630.0,1.36248,1.78125,1.125,18.2731,29.3438,15.885,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,630.0,630.0,630.0,630.0,630.0,held,
50,2026-07-20T12:30:00,33.3,0.6,3.82787,67.3297,0.16,155.0,0.61246,10.726,0.59332,11.067,0,21.0,26.0,0,1.0,1.0,1.0,26.0,0.198,630.0,1.20287,1.5,1.125,19.476,30.8438,17.01,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,630.0,630.0,630.0,630.0,630.0,fallback,60.0
51,2026-07-20T12:45:00,33.3,0.6,3.8019,71.1316,0.16,155.1,0.6083,11.3343,0.58968,11.6566,0,21.0,26.0,0,1.0,1.0,1.0,26.0,0.198,630.0,1.1769,1.5,1.125,20.6529,32.3438,18.135,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,630.0,630.0,630.0,630.0,630.0,held,
52,2026-07-20T12:00:00,33.3,0.6,3.77954,74.9111,0.16,155.4,0.60473,11.939,0.58734,12.244,0,21.0,26.0,0,1.0,1.0,1.0,26.0,0.198,630.0,1.15454,1.5,1.125,21.8074,33.8438,19.26,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,630.0,630.0,630.0,630.0,630.0,held,
53,2026-07-20T13:15:00,33.3,1.0,3.76461,78.6758,0.16,155.9,0.60234,12.5414,0.58691,12.8309,0,21.0,26.0,0,1.0,1.0,1.0,26.0,0.198,770.0,1.13961,1.5,1.125,22.947,35.3438,20.385,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,770.0,770.0,770.0,770.0,770.0,held,
54,2026-07-20T13:30:00,33.3,1.0,4.06638,82.7421,0.16,156.6,0.65062,13.192,0.63679,13.4677,0,21.0,26.0,0,1.0,1.0,1.0,26.0,0.198,770.0,1.25388,1.6875,1.125,24.2009,37.0312,21.51,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,770.0,770.0,770.0,770.0,770.0,fallback,60.0
55,2026-07-20T13:45:00,33.3,1.0,4.07868,86.8208,0.16,157.5,0.65259,13.8446,0.64235,14.11,0,21.0,26.0,0,1.0,1.0,1.0,26.0,0.198,770.0,1.26618,1.6875,1.125,25.4671,38.7188,22.635,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,770.0,770.0,770.0,770.0,770.0,held,
56,2026-07-20T13:00:00,33.3,1.0,4.0979,90.9187,0.16,155.4,0.65566,14.5002,0.63682,14.7468,0,21.0,26.0,0,1.0,1.0,1.0,26.0,0.198,770.0,1.2854,1.6875,1.125,26.7525,40.4062,23.76,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,770.0,770.0,770.0,770.0,770.0,held,
57,2026-07-20T14:15:00,33.3,1.0,4.11506,95.0338,0.42,159.8,1.72833,16.2286,0.65777,15.4046,0,21.0,26.0,0,1.0,1.0,1.0,26.0,0.198,770.0,1.30256,1.6875,1.125,28.055,42.0938,24.885,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,770.0,770.0,770.0,770.0,770.0,held,
58,2026-07-20T14:30:00,33.3,1.0,3.49693,98.5307,0.42,161.3,1.46871,17.6973,0.56405,15.9687,0,21.0,26.0,0,0.75,0.85,1.0,26.0,0.198,770.0,1.24068,1.40625,0.85,29.2957,43.5,25.735,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,770.0,770.0,770.0,770.0,770.0,fallback,60.0
59,2026-07-20T14:45:00,33.3,1.0,3.51048,102.0412,0.42,162.9,1.4744,19.1717,0.57197,16.5406,0,21.0,26.0,0,0.75,0.85,1.0,26.0,0.198,770.0,1.25423,1.40625,0.85,30.5499,44.9062,26.585,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,770.0,770.0,770.0,770.0,770.0,held,
60,2026-07-20T14:00:00,33.3,1.0,3.53283,105.574,0.42,158.6,1.48379,20.6554,0.56021,17.1009,0,21.0,26.0,0,0.75,0.85,1.0,26.0,0.198,770.0,1.27658,1.40625,0.85,31.8265,46.3125,27.435,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,770.0,770.0,770.0,770.0,770.0,held,
61,2026-07-20T15:15:00,33.3,1.0,3.55512,109.1291,0.42,166.7,1.49315,22.1486,0.59266,17.6935,0,21.0,26.0,0,0.75,0.85,1.0,26.0,0.198,770.0,1.29887,1.40625,0.85,33.1254,47.7188,28.285,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,770.0,770.0,770.0,770.0,770.0,held,
62,2026-07-20T15:30:00,33.3,1.0,3.43363,112.5628,0.42,168.8,1.44212,23.5907,0.57971,18.2732,0,21.0,26.0,0,0.75,0.85,1.0,26.0,0.198,770.0,1.28363,1.40625,0.74375,34.409,49.125,29.0288,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,770.0,770.0,770.0,770.0,770.0,fallback,60.0
63,2026-07-20T15:45:00,33.3,1.0,3.45143,116.0142,0.42,171.1,1.4496,25.0403,0.59057,18.8638,0,21.0,26.0,0,0.75,0.85,1.0,26.0,0.198,770.0,1.30143,1.40625,0.74375,35.7104,50.5312,29.7725,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,770.0,770.0,770.0,770.0,770.0,held,
64,2026-07-20T15:00:00,33.3,1.0,3.46165,119.4758,0.42,164.7,1.45389,26.4942,0.57026,19.434,0,21.0,26.0,0,0.75,0.85,1.0,26.0,0.198,770.0,1.31165,1.40625,0.74375,37.0221,51.9375,30.5163,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,770.0,770.0,770.0,770.0,770.0,held,
65,2026-07-20T16:15:00,33.175,1.0,3.46968,122.9455,0.42,496.1,1.45727,27.9515,1.72124,21.1553,0,21.0,26.0,0,0.75,0.85,1.0,26.0,0.198,770.0,1.31968,1.40625,0.74375,38.3418,53.3438,31.26,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,770.0,770.0,770.0,770.0,770.0,held,
66,2026-07-20T16:30:00,33.05,1.0,3.18945,126.135,0.42,498.8,1.33957,29.2911,1.59076,22.746,0,21.0,26.0,0,0.75,0.85,1.0,26.0,0.198,770.0,1.25195,1.40625,0.53125,39.5937,54.75,31.7913,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,770.0,770.0,770.0,770.0,770.0,fallback,60.0
67,2026-07-20T16:45:00,32.925,1.0,3.1888,129.3238,0.42,501.5,1.3393,30.6304,1.59933,24.3454,0,21.0,26.0,0,0.75,0.85,1.0,26.0,0.198,770.0,1.2513,1.40625,0.53125,40.845,56.1562,32.3225,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,770.0,770.0,770.0,770.0,770.0,held,
68,2026-07-20T16:00:00,32.8,1.0,3.18678,132.5106,0.42,493.5,1.33845,31.9688,1.57277,25.9181,0,21.0,26.0,0,0.75,0.85,1.0,26.0,0.198,770.0,1.24928,1.40625,0.53125,42.0943,57.5625,32.8538,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,770.0,770.0,770.0,770.0,770.0,held,
69,2026-07-20T17:15:00,32.525,0.875,3.18196,135.6925,0.42,507.4,1.33642,33.3052,1.61461,27.5328,0,21.0,26.0,0,0.75,0.85,1.0,26.0,0.198,726.2,1.24446,1.40625,0.53125,43.3388,58.9688,33.385,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,726.2,726.2,726.2,726.2,726.2,held,
